month,customer,segment,state,network,data_type,patients_queried,patients_matched,patients_with_data,records_returned,freshness_days,avg_lookback_months
2025-07,Elation Direct,Primary care EHR,OH,Carequality,documents,467,406,315,1170,14.6,22.0
2025-07,Elation Direct,Primary care EHR,OH,Carequality,allergies,467,406,324,503,16.9,59.0
2025-07,Elation Direct,Primary care EHR,OH,Carequality,immunizations,467,406,320,802,24.7,45.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,conditions,467,367,260,1387,12.8,60.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,encounters,467,367,274,2244,11.5,31.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,medications,467,367,256,2431,3.2,53.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,labs,467,367,259,3990,2.6,40.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,documents,467,367,253,1058,15.0,37.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,allergies,467,367,263,479,13.4,26.0
2025-07,Elation Direct,Primary care EHR,OH,CommonWell,immunizations,467,367,259,708,16.9,54.0
2025-07,Elation Direct,Primary care EHR,OH,Surescripts,medications,467,439,382,4801,3.1,58.0
2025-07,Elation Direct,Primary care EHR,OH,Quest Labs,labs,467,409,182,2582,3.2,56.0
2025-07,Elation Direct,Primary care EHR,OH,Bamboo Health,adt_events,467,401,230,434,0.2,34.0
2025-07,Elation Direct,Primary care EHR,OH,PointClickCare,adt_events,467,369,177,294,0.2,51.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,conditions,961,815,635,4069,9.8,25.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,encounters,961,815,616,6687,9.1,40.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,medications,961,815,656,8249,2.3,20.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,labs,961,815,643,7822,2.7,42.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,documents,961,815,650,2694,16.7,26.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,allergies,961,815,639,1058,17.2,58.0
2025-07,Elation Direct,Primary care EHR,NC,Carequality,immunizations,961,815,669,1408,18.3,36.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,conditions,961,785,559,3747,12.8,26.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,encounters,961,785,581,5773,11.4,36.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,medications,961,785,573,6722,2.2,57.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,labs,961,785,544,6718,3.1,40.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,documents,961,785,557,2240,19.5,38.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,allergies,961,785,576,899,11.7,43.0
2025-07,Elation Direct,Primary care EHR,NC,CommonWell,immunizations,961,785,581,1451,16.5,59.0
2025-07,Elation Direct,Primary care EHR,NC,Surescripts,medications,961,918,835,9117,2.1,53.0
2025-07,Elation Direct,Primary care EHR,NC,Quest Labs,labs,961,846,421,5766,3.4,54.0
2025-07,Elation Direct,Primary care EHR,NC,Bamboo Health,adt_events,961,810,482,960,0.2,58.0
2025-07,Elation Direct,Primary care EHR,NC,PointClickCare,adt_events,961,778,387,804,0.2,49.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,conditions,2011,1569,931,6196,10.4,26.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,encounters,2011,1569,975,9949,12.5,29.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,medications,2011,1569,1041,13017,2.2,26.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,labs,2011,1569,990,13982,3.7,50.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,documents,2011,1569,1000,3700,14.7,38.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,allergies,2011,1569,986,1470,13.4,23.0
2025-07,Elation Direct,Primary care EHR,WY,Carequality,immunizations,2011,1569,956,2435,16.7,38.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,conditions,2011,1507,806,5469,12.3,52.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,encounters,2011,1507,822,7482,8.9,38.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,medications,2011,1507,856,8684,2.9,31.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,labs,2011,1507,845,10520,3.1,31.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,documents,2011,1507,781,2948,17.7,57.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,allergies,2011,1507,880,1468,17.3,60.0
2025-07,Elation Direct,Primary care EHR,WY,CommonWell,immunizations,2011,1507,758,2031,25.1,51.0
2025-07,Elation Direct,Primary care EHR,WY,Surescripts,medications,2011,1773,1315,12363,2.6,39.0
2025-07,Elation Direct,Primary care EHR,WY,Quest Labs,labs,2011,1664,646,9185,3.7,23.0
2025-07,Elation Direct,Primary care EHR,WY,Bamboo Health,adt_events,2011,1543,699,1466,0.3,55.0
2025-07,Elation Direct,Primary care EHR,WY,PointClickCare,adt_events,2011,1527,610,1124,0.2,43.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,conditions,2278,1918,1363,8595,11.4,25.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,encounters,2278,1918,1371,11297,12.7,35.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,medications,2278,1918,1378,15982,2.2,25.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,labs,2278,1918,1462,19023,3.8,24.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,documents,2278,1918,1400,6281,13.8,30.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,allergies,2278,1918,1387,2062,14.2,36.0
2025-07,Elation Direct,Primary care EHR,TN,Carequality,immunizations,2278,1918,1432,3721,23.7,34.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,conditions,2278,1742,1122,5921,13.0,60.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,encounters,2278,1742,1179,10219,10.6,52.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,medications,2278,1742,1142,12167,2.9,34.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,labs,2278,1742,1199,15252,3.0,38.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,documents,2278,1742,1117,4775,17.2,59.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,allergies,2278,1742,1182,1836,17.7,28.0
2025-07,Elation Direct,Primary care EHR,TN,CommonWell,immunizations,2278,1742,1129,2916,17.0,38.0
2025-07,Elation Direct,Primary care EHR,TN,Surescripts,medications,2278,2034,1739,18921,2.4,51.0
2025-07,Elation Direct,Primary care EHR,TN,Quest Labs,labs,2278,1963,890,11585,2.8,29.0
2025-07,Elation Direct,Primary care EHR,TN,Bamboo Health,adt_events,2278,1884,966,1781,0.2,54.0
2025-07,Elation Direct,Primary care EHR,TN,PointClickCare,adt_events,2278,1847,820,1399,0.2,51.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,conditions,1000,841,580,3974,14.7,28.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,encounters,1000,841,583,6148,9.5,44.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,medications,1000,841,579,5658,3.0,57.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,labs,1000,841,547,7522,3.7,40.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,documents,1000,841,552,2480,17.6,30.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,allergies,1000,841,588,866,14.7,39.0
2025-07,Elation Direct,Primary care EHR,AL,Carequality,immunizations,1000,841,596,1385,23.9,56.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,conditions,1000,785,491,3206,12.7,26.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,encounters,1000,785,489,5287,11.6,57.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,medications,1000,785,521,5476,2.8,38.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,labs,1000,785,502,6171,3.0,55.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,documents,1000,785,487,2169,14.9,59.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,allergies,1000,785,485,729,16.6,32.0
2025-07,Elation Direct,Primary care EHR,AL,CommonWell,immunizations,1000,785,499,1254,24.3,19.0
2025-07,Elation Direct,Primary care EHR,AL,Surescripts,medications,1000,868,669,7499,2.6,20.0
2025-07,Elation Direct,Primary care EHR,AL,Quest Labs,labs,1000,852,317,3813,3.0,58.0
2025-07,Elation Direct,Primary care EHR,AL,Bamboo Health,adt_events,1000,796,360,759,0.2,55.0
2025-07,Elation Direct,Primary care EHR,AL,PointClickCare,adt_events,1000,766,329,677,0.2,28.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,conditions,968,805,607,3916,14.1,40.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,encounters,968,805,645,6034,11.2,26.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,medications,968,805,612,7361,2.4,42.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,labs,968,805,613,9798,3.8,57.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,documents,968,805,606,2237,13.6,22.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,allergies,968,805,592,825,18.1,21.0
2025-08,Elation Direct,Primary care EHR,VA,Carequality,immunizations,968,805,616,1623,21.8,51.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,conditions,968,764,516,3332,12.7,48.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,encounters,968,764,509,4612,10.3,25.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,medications,968,764,505,5156,2.2,28.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,labs,968,764,525,6975,3.4,54.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,documents,968,764,508,2248,14.3,27.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,allergies,968,764,505,907,13.3,42.0
2025-08,Elation Direct,Primary care EHR,VA,CommonWell,immunizations,968,764,534,1302,22.2,44.0
2025-08,Elation Direct,Primary care EHR,VA,Surescripts,medications,968,873,761,8857,2.8,47.0
2025-08,Elation Direct,Primary care EHR,VA,Quest Labs,labs,968,825,304,4139,2.5,27.0
2025-08,Elation Direct,Primary care EHR,VA,Bamboo Health,adt_events,968,789,464,812,0.2,41.0
2025-08,Elation Direct,Primary care EHR,VA,PointClickCare,adt_events,968,784,343,651,0.2,57.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,conditions,1145,914,626,3999,14.0,21.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,encounters,1145,914,624,5895,12.6,39.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,medications,1145,914,645,8078,2.6,26.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,labs,1145,914,641,7884,2.4,36.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,documents,1145,914,380,1667,12.2,42.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,allergies,1145,914,620,1123,12.4,44.0
2025-08,Elation Direct,Primary care EHR,OK,Carequality,immunizations,1145,914,631,1578,20.1,50.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,conditions,1145,839,515,3193,14.1,54.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,encounters,1145,839,474,4130,9.4,29.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,medications,1145,839,509,5737,3.2,60.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,labs,1145,839,515,7510,3.7,57.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,documents,1145,839,334,1381,18.2,31.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,allergies,1145,839,521,955,18.1,56.0
2025-08,Elation Direct,Primary care EHR,OK,CommonWell,immunizations,1145,839,519,1159,19.2,41.0
2025-08,Elation Direct,Primary care EHR,OK,Surescripts,medications,1145,1024,797,9126,2.5,49.0
2025-08,Elation Direct,Primary care EHR,OK,Quest Labs,labs,1145,944,319,3966,2.7,54.0
2025-08,Elation Direct,Primary care EHR,OK,Bamboo Health,adt_events,1145,893,387,792,0.2,19.0
2025-08,Elation Direct,Primary care EHR,OK,PointClickCare,adt_events,1145,905,363,721,0.2,21.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,conditions,668,585,471,2501,14.7,25.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,encounters,668,585,463,4325,10.2,21.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,medications,668,585,491,6037,2.0,26.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,labs,668,585,487,6919,2.6,27.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,documents,668,585,473,2070,16.5,58.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,allergies,668,585,458,688,14.5,33.0
2025-08,Elation Direct,Primary care EHR,CO,Carequality,immunizations,668,585,460,953,19.5,48.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,conditions,668,540,371,2399,13.3,51.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,encounters,668,540,376,3798,8.5,38.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,medications,668,540,380,3860,2.1,27.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,labs,668,540,376,5128,2.7,53.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,documents,668,540,386,1440,19.0,19.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,allergies,668,540,399,724,11.3,50.0
2025-08,Elation Direct,Primary care EHR,CO,CommonWell,immunizations,668,540,387,1041,25.7,41.0
2025-08,Elation Direct,Primary care EHR,CO,Surescripts,medications,668,633,555,6313,2.8,36.0
2025-08,Elation Direct,Primary care EHR,CO,Quest Labs,labs,668,604,293,4397,2.5,49.0
2025-08,Elation Direct,Primary care EHR,CO,Bamboo Health,adt_events,668,547,325,619,0.2,59.0
2025-08,Elation Direct,Primary care EHR,CO,PointClickCare,adt_events,668,543,280,480,0.2,37.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,conditions,258,214,165,935,14.8,34.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,encounters,258,214,154,1349,11.1,57.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,medications,258,214,160,1861,3.2,24.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,labs,258,214,152,2239,2.9,21.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,documents,258,214,168,741,14.1,32.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,allergies,258,214,157,252,17.1,37.0
2025-08,Elation Direct,Primary care EHR,IL,Carequality,immunizations,258,214,154,386,17.2,55.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,conditions,258,199,130,722,13.7,20.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,encounters,258,199,132,1118,10.2,35.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,medications,258,199,130,1335,2.0,44.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,labs,258,199,126,1844,2.6,19.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,documents,258,199,138,558,15.0,52.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,allergies,258,199,131,211,15.4,19.0
2025-08,Elation Direct,Primary care EHR,IL,CommonWell,immunizations,258,199,132,302,20.2,22.0
2025-08,Elation Direct,Primary care EHR,IL,Surescripts,medications,258,236,203,1912,2.8,50.0
2025-08,Elation Direct,Primary care EHR,IL,Quest Labs,labs,258,223,117,1703,3.8,59.0
2025-08,Elation Direct,Primary care EHR,IL,Bamboo Health,adt_events,258,210,106,204,0.2,32.0
2025-08,Elation Direct,Primary care EHR,IL,PointClickCare,adt_events,258,211,95,177,0.2,32.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,conditions,1616,1280,890,5476,10.4,20.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,encounters,1616,1280,885,7816,10.5,22.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,medications,1616,1280,859,10668,2.6,59.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,labs,1616,1280,848,11888,3.7,37.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,documents,1616,1280,538,2441,14.9,40.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,allergies,1616,1280,878,1272,13.3,19.0
2025-08,Elation Direct,Primary care EHR,MS,Carequality,immunizations,1616,1280,847,1849,22.8,26.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,conditions,1616,1195,706,4187,11.7,48.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,encounters,1616,1195,681,6200,12.3,42.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,medications,1616,1195,711,8759,2.4,20.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,labs,1616,1195,670,8321,2.8,49.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,documents,1616,1195,434,1943,19.0,43.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,allergies,1616,1195,684,1164,18.1,32.0
2025-08,Elation Direct,Primary care EHR,MS,CommonWell,immunizations,1616,1195,705,1701,21.3,25.0
2025-08,Elation Direct,Primary care EHR,MS,Surescripts,medications,1616,1441,1083,13441,2.3,20.0
2025-08,Elation Direct,Primary care EHR,MS,Quest Labs,labs,1616,1307,668,8717,2.4,30.0
2025-08,Elation Direct,Primary care EHR,MS,Bamboo Health,adt_events,1616,1249,573,1051,0.2,32.0
2025-08,Elation Direct,Primary care EHR,MS,PointClickCare,adt_events,1616,1260,515,891,0.2,60.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,conditions,2368,1963,1325,8293,11.5,51.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,encounters,2368,1963,1337,14013,12.5,36.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,medications,2368,1963,1333,16010,2.4,57.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,labs,2368,1963,1258,20223,3.6,22.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,documents,2368,1963,1301,4588,17.8,52.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,allergies,2368,1963,1384,2451,11.9,30.0
2025-08,Elation Direct,Primary care EHR,NM,Carequality,immunizations,2368,1963,1344,2782,20.5,29.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,conditions,2368,1818,1082,7471,11.2,56.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,encounters,2368,1818,1119,10081,10.5,36.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,medications,2368,1818,1094,12043,2.2,33.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,labs,2368,1818,1072,14618,3.6,29.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,documents,2368,1818,1176,5233,19.3,53.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,allergies,2368,1818,1079,1740,12.4,52.0
2025-08,Elation Direct,Primary care EHR,NM,CommonWell,immunizations,2368,1818,1137,2535,25.3,23.0
2025-08,Elation Direct,Primary care EHR,NM,Surescripts,medications,2368,2107,1596,15232,2.7,52.0
2025-08,Elation Direct,Primary care EHR,NM,Quest Labs,labs,2368,1968,741,9622,3.4,23.0
2025-08,Elation Direct,Primary care EHR,NM,Bamboo Health,adt_events,2368,1853,882,1517,0.2,43.0
2025-08,Elation Direct,Primary care EHR,NM,PointClickCare,adt_events,2368,1870,742,1264,0.2,60.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,conditions,1076,942,793,4890,15.1,22.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,encounters,1076,942,821,8804,12.7,31.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,medications,1076,942,752,8154,2.5,26.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,labs,1076,942,775,10047,3.5,21.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,documents,1076,942,780,3345,14.5,46.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,allergies,1076,942,733,1331,16.4,55.0
2025-08,Elation Direct,Primary care EHR,MD,Carequality,immunizations,1076,942,766,1739,19.7,41.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,conditions,1076,879,619,3686,11.1,34.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,encounters,1076,879,603,5319,11.1,34.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,medications,1076,879,621,6900,3.0,34.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,labs,1076,879,646,10308,3.2,56.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,documents,1076,879,643,2287,15.2,47.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,allergies,1076,879,653,1031,11.8,42.0
2025-08,Elation Direct,Primary care EHR,MD,CommonWell,immunizations,1076,879,636,1641,21.1,48.0
2025-08,Elation Direct,Primary care EHR,MD,Surescripts,medications,1076,985,918,10438,2.9,53.0
2025-08,Elation Direct,Primary care EHR,MD,Quest Labs,labs,1076,937,343,4882,2.7,54.0
